,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.6695841937516321,-0.9697996063848588,1.7923163697787008,-0.6300929215221415,0.16400588439031513,0.7590026219539975,-0.5957009142973615,-0.7290975062360815,-0.33698256202007626,0.4981197957850901,-0.6644688828573371,0.5570976330602586,-55.657273788988704,21.26871159781844,-57.45857243982771,-42.140787023249324,3.112596284812681,16.75703460218507
1,1.095870797035002,0.7221264039141774,1.64989846266726,-0.5203028645451554,-0.3030670009183796,0.7983954672344052,0.5086040170012969,-0.8609881422964341,0.004623063386952647,0.6860079321963048,0.4084725349142513,0.6021156908638702,33.66060195297626,27.770673316474237,-52.29345538197036,-10.515322507753645,-12.740995745774796,12.334544731093175
2,0.3536347392029696,-1.197158823333029,0.639567860106037,-0.1505426880223385,-0.6685816183127831,0.7282413876849275,-0.9565642474428508,-0.08750540998361805,-0.2780784848521929,0.2496432246168543,-0.7384723575583984,-0.6263679729400601,-73.7861818562323,36.29344206823232,10.025786243736368,14.389194414060846,-7.751009367406402,-33.61837006916616
3,0.5964407069412883,-0.011474682050125196,1.4735310341286914,-0.08027551638889906,-0.9689331945858072,0.2339322677576521,0.3098218466049002,-0.2473195787433811,-0.9180650572462314,0.9473997386714994,-0.001220819371897646,0.3200503784800697,-1.4465797611504705,-40.53726382346309,20.35324957345063,-40.688497389470676,1.9950741846614748,-35.47276422669805
4,-0.04925773481871412,-0.1288110470044959,1.810376633603044,-0.24539594676665605,-0.8171540717198742,0.5215745894712733,0.7911320188813404,-0.4797501668264008,-0.379407309010745,0.5602597237096658,0.3195293421607338,0.7642054968966775,52.45987793296964,-58.87074117672522,-22.89463620398538,27.51123571982601,32.70017498645245,-41.92076621306261
5,0.9624670922610671,0.12284496933539835,1.3242101801631727,0.06572879701505414,0.2754334232035749,0.9590704638478416,0.12254743569382084,-0.9561010759673876,0.2661820026577171,0.9902837226006608,0.10003580317248664,-0.0965970332661043,7.5647717855778325,-9.898944683445169,10.361077237548416,19.4070517198437,5.388325065413922,-3.9897059306725415
6,0.18789467631465304,-0.7146114918259219,0.7496416236175713,0.41689005176871796,-0.5111047913537061,0.7516479075947463,-0.8945331323801868,-0.3774285173961908,0.2394956979367359,0.1612859566433685,-0.7722173311389728,-0.6145463641404411,-74.67354230982373,-7.501672177675783,56.084288965004205,-14.790470736025426,-10.965868269356882,30.03468070744093
7,0.2858690616729994,0.5850939549268396,1.7123191689968138,-0.9968947171800604,-0.07760166977026063,-0.013375489051053456,0.061545000185563366,-0.8737759388952087,0.4824187201591118,-0.049123678716545986,0.4800974791192553,0.8758386122640915,60.03194245168597,-24.407508091722804,-0.2678003937218173,24.058683038724705,-43.84002711364853,41.44933144080347
8,0.3945989066984876,-0.4779861192720068,1.5503025390933003,-0.6660947249430955,0.0340854716184302,0.7450879129522441,-0.5321449643113736,-0.7216834646374781,-0.4427129022593456,0.5226275484138094,-0.6913835097060063,0.4988479609516071,-49.76304246899603,-36.02629912909651,14.436133226184365,-18.13765484641365,-8.802143933426851,-11.206998481579038
9,0.9158324033931698,0.0445489996445218,0.19711907508908472,0.6640108672060612,0.7472524974792886,-0.026519299448145114,0.7470070065909991,-0.6614060980034381,0.06724957715719453,0.032712388115357316,-0.06446455254503887,-0.9973836880202916,3.439558881623229,59.38162601610714,24.86943178106568,42.93711647823636,5.586310381323142,2.2409912260560163
10,0.20871297178619824,0.42014560137450896,1.9610047753454756,-0.2707610196194037,-0.4944285951583051,0.8259714489886717,0.8899006097641324,-0.4557628956147203,0.018896764863614902,0.3671040383816093,0.7401490034247633,0.5633951346375328,63.56972775180285,-23.331355060420947,-35.38587955454872,-0.09884492094089556,24.42633611976517,1.3727217912806444
11,0.006918787887316145,1.5163693745672457,0.9025611201878054,-0.42465776785510295,-0.12759149517171545,0.8963181302194927,0.8954848543033576,0.08658658714236632,0.43658863778198775,-0.13331412495911926,0.9880400666404594,0.07748658464212255,88.82151237970676,45.38173184415826,-22.334313117246552,18.58016932646949,-28.82159040534848,8.867765260899226
12,0.6157112939742002,0.0009644859306010904,1.293200356991812,-0.3571797669849182,0.2707624523915041,0.8939296999381651,-0.11837825449482248,-0.9624666665500544,0.24422224436522036,0.9265037522424604,-0.018590593184857257,0.3758260061859432,0.4763268972488109,-42.37178107040109,37.53914471780428,-5.0683018386115615,-17.314446947331472,20.731287267668925
13,0.33920998031051186,-0.5956037342276352,0.962682033744605,0.4923971079986722,0.4695408615116363,0.7328550111757812,-0.4946362454925754,-0.5418537821726113,0.6795067795027838,0.7161564582404829,-0.6970838243110701,-0.03455530645647115,-65.03088891719902,-28.083368170565663,55.33547686774949,41.79475913689449,-32.18156543265736,6.477958178130644
14,0.5401927360656562,-0.7522342768297505,1.6923458229310335,-0.5155049029579084,-0.30286364849352504,0.8015786333526788,-0.6383567153829189,-0.4883011396701654,-0.5950316806039395,0.5716252259583097,-0.81843485227476,0.0583865877586911,-54.16306338892646,-6.206027963220621,-23.508593682529998,2.033717035907716,26.38136421609423,-38.356635710193906
15,0.4448588325783901,-0.29355257052138023,1.3424295284550738,-0.4376252274606163,-0.15927199407247927,0.8849387505326117,-0.4119750255290838,-0.839286691090336,-0.3547878640807006,0.7992250863369809,-0.519836784060931,0.3016769452689986,-33.56922942532627,-50.13297994169099,34.203946446321694,17.171201484675866,-1.706019683640953,-39.170126525517006
16,1.1176259932802854,0.5121673837125771,1.5442860334753452,-0.04829485443655426,-0.5667822727199339,0.8224508875096301,0.4996009647995403,-0.7267150500024101,-0.4714701603191477,0.8649083668264058,0.38812767413625743,0.3182615678388748,24.68298998164402,14.397930983393696,-28.245542906586103,-5.921608865178236,-4.736068080095702,-23.75811360431432
17,1.1445994250121183,0.5165067417886904,1.3046952443593682,-0.05288120621063439,0.8854131612656447,0.4617868684656219,0.4092862360974452,-0.402591200015946,0.8187826955981097,0.9108723044263092,0.2323012258411431,-0.3410979118989259,25.616615518902787,15.379727499415655,-17.769739054798368,25.923973296400078,24.94014657971263,32.888818263842076
18,0.4594829210996978,0.18455591901722754,1.246352498285477,-0.7787865565384717,0.42219945761626493,0.4639386999846867,0.006494939689985464,-0.7341263786435177,0.6789817935248172,0.6272553826898363,0.531795146807759,0.5689855944734814,15.587217548860838,-54.088885298161756,47.006143130663354,36.03013225459979,-35.753430810256205,10.435148181599844
19,0.13962214706421697,1.1226899789144222,0.8810880174562403,-0.9501862951062574,0.09167765302842924,0.2978946332639163,0.3094344729253202,0.3920552772701671,0.8663388289405257,-0.037367252476914116,0.9153621510089934,-0.4008937776300789,81.53703641225319,15.453165879691632,19.723619748298237,41.98723889322622,-14.869994698095468,34.37892825500127
20,0.28916234897224924,0.7369968850909022,0.2694408563803721,0.5933550932062164,0.7057528056366276,0.3870952217507607,0.7554712061264434,-0.6542557292839756,0.03482380526235144,0.27783626487573426,0.27177641184459256,-0.9213818925314188,70.53771073720915,53.29290526860333,42.621614848450704,-21.200568384007727,-28.29324377499929,-0.3613513853728828
21,0.7670465489403726,0.2448627148097931,1.8154188840373369,-0.4695388181646524,0.10432365144030878,0.8767267955222439,0.2021968968134817,-0.953899072287158,0.22179489355866075,0.8594473300648152,0.2814127496043141,0.4267987244645888,17.612697085583704,-11.098923949084714,-26.16786347554378,-2.2497603650807307,12.0103042276469,16.176535207162885
22,0.22484747816867956,1.0085155904401328,0.2966615969047485,0.2000210523668428,0.9682123645923998,0.15018786788703886,0.976910767004988,-0.1853300618582128,-0.10629262195165094,-0.075079503992676,0.16798090731397122,-0.9829269977257664,76.44711717405553,52.581326839981664,19.149329990867372,-33.49693848535302,11.746353269910419,34.812177870153825
23,0.12609097448639936,-0.5224144946356646,1.2565531556526852,-0.3186772556080701,0.3509183142082081,0.8805118644921136,-0.8983847560664694,-0.4080305097409373,-0.1625297916935271,0.30224102439195644,-0.8428329845668241,0.4452897071578016,-78.62108354737464,-50.91837191779069,43.844734706269804,21.338262225579523,-20.934487983904145,-34.242505517779534
24,0.6889283953621239,-0.460462924730321,0.4833083957054482,0.3620034516064767,-0.9297887038867444,0.06668183522973177,-0.9052052712834407,-0.36771170343587656,-0.21305285728419246,0.22261383125419196,0.01676512096269267,-0.9747625417779638,-35.3132597782645,28.63942514953027,42.62128184816976,-43.444775639195214,11.948044852108731,9.100354163488433
25,0.5341476767003301,1.0094842142333884,1.346509939509782,0.16762011451645872,0.2632244179886184,0.9500612627531144,0.784603629862521,-0.6191133172174461,0.03310354135989335,0.5969092403506964,0.7398726959542183,-0.3103026789529724,63.76744776147916,5.612340572895325,-9.360398792800966,29.371845929326998,25.143518025018157,-28.991189594033518
26,0.6523781790913655,-0.4193563228980217,0.5512454112802804,0.5567866621700711,-0.7679980025607324,0.31649278173796763,-0.7752792240700322,-0.6172566865006764,-0.13392650109509546,0.29821257108794075,-0.17080178872872304,-0.9390931856914886,-32.95395488262769,18.116973746700662,49.98661674876369,-30.69772200478928,2.1212357994124833,10.704765825132384
27,0.8854165812070438,-0.7192535840934179,0.8116867872779514,0.9555720809368216,0.29196294945609386,0.0404923977923056,0.2378636820321094,-0.8449481338399684,0.479044381963177,0.17407718662765487,-0.4481297661004602,-0.8768562287117241,-37.08364154899308,21.464135136602675,10.794766228650946,25.766865760315966,35.51547234024316,35.29198818761244
28,0.8404879068702277,-0.942329528593654,1.4193595813382285,0.6635888281514482,0.5501519051963077,0.5069346588678473,-0.4175171411887436,-0.2899209980475982,0.8611766669532236,0.6207489862788069,-0.7831211247948542,0.037309515326199125,-47.79417407555045,15.371000117904147,-22.46888871558053,37.56499931260213,6.24190488269559,22.25827488884337
29,0.9112837287643892,0.372698047224976,1.8694280083744943,0.029625612264309095,-0.7924497289366547,0.6092173259241627,0.6079608286864555,-0.4695007139922059,-0.6402754956608032,0.7934141124790026,0.3893488238957856,0.467869147786136,21.600724148448936,7.195960188139253,-48.913869177927495,-16.433453377270244,14.309328831128786,-32.60045955125334
30,1.3572768882490678,-0.4885422391545331,1.3339592973336714,-0.27411964827956725,0.05549432938817756,0.960093119355015,-0.2617839953198793,-0.9649400703806562,-0.018968404469958292,0.9253796832767875,-0.2565366250256111,0.2790365599684408,-20.30092401485754,32.208672603089646,-35.589804859507936,19.9126108569177,-13.664661785552411,-21.867472931035014
31,0.2878777782684228,-0.7773639233459299,0.8817047550130863,0.4129430141784863,-0.04102519763540413,0.9098324022588788,-0.8776313110157721,-0.28489853561840417,0.3854816549814349,0.2433954579812934,-0.9576793605176344,-0.15365185801874146,-68.27744609382435,-7.4810073994512996,48.89824627492178,-13.540167997525456,-33.24052585327976,33.196534833304725
32,0.5204027334597002,-0.41981289507896064,1.023385454075329,-0.747866735136905,-0.5168501464953523,0.4166068560926468,-0.2296056257198423,-0.3874433782580329,-0.8928431470766871,0.6228776790939503,-0.7633829672659298,0.17108431305879054,-35.337440578549646,-32.24205790703661,54.5009748310523,-26.868788843766627,-35.50348560883903,-39.86503327655633
33,0.039052899384298206,0.06532401218510607,2.013881199806245,0.7040844021002078,-0.7093389061001502,0.03321853416144853,0.6981878774063415,0.6829613670805538,-0.21470318795557855,0.12961034897731008,0.1743619435774439,0.9761142710102524,63.81594263843055,-37.05190540022277,-36.311563965010684,-27.778098312989147,-4.846102538278681,-43.31466902904082
34,-0.196958441581722,0.35388758654516483,1.955615880916577,-0.07706518982842309,0.9391024646112948,-0.3348843344763998,-0.9798727427067646,-0.13337575216366565,-0.14852715857747786,-0.18414767068044047,0.31669775764246977,0.9304795353403532,-61.081321842597596,-45.75780111231597,-54.558471442680904,-2.3770709718718304,-11.17870983392808,25.07987916063572
35,0.7994211703223675,0.8039969764443036,0.5731956172632716,0.4820807600136432,0.2677019272806137,0.8342264794136621,0.7306153260757162,-0.6483349536320882,-0.214156562360701,0.483528061365566,0.7127394096225655,-0.5081369380815906,43.718536195041466,35.584730264985,23.45358749629458,21.445966423076253,-29.66434752614911,-27.01257351823372
